pathway	pval	padj	log2err	ES	NES	size	leadingEdge
TRANSCRIPTION BY RNA POLYMERASE I%GOBP%GO:0006360	0.014441725778563718	0.502927824033865	0.3807304007227924	0.39739632714977524	1.6694654255589891	31	
AXON GUIDANCE%REACTOME%R-HSA-422475.6	3.664736173905106e-5	0.01910358253653471	0.557332238758646	0.2404844917586027	1.669078299183946	373	
TRANSLATION%GOBP%GO:0006412	9.781697201678772e-5	0.042819535055868635	0.5384340963099162	0.2474098549315848	1.668311989248046	300	
GO ID NOT FOUND IN OBO FILE ONTOLOGY DEFINITIONS%GOBP%GO:0106300	0.015906648367414702	0.5226763777477152	0.35248785758361917	0.7226057913497639	1.667085270508511	5	
P53-DEPENDENT G1 DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 75%69563	0.004620853017230943	0.33320485115799364	0.40701791892395395	0.3267413182918209	1.6657345217297486	63	
P53-DEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME DATABASE ID RELEASE 75%69580	0.004620853017230943	0.33320485115799364	0.40701791892395395	0.3267413182918209	1.6657345217297486	63	
BIOCARTA_LAIR_PATHWAY%MSIGDB_C2%BIOCARTA_LAIR_PATHWAY	0.014371302860990575	0.5015223912639828	0.3807304007227924	0.7832902526473776	1.6651182909896005	4	
CELLS AND MOLECULES INVOLVED IN LOCAL ACUTE INFLAMMATORY RESPONSE %WIKIPATHWAYS_20210210%WP4493%HOMO SAPIENS	0.014371302860990575	0.5015223912639828	0.3807304007227924	0.7832902526473776	1.6651182909896005	4	
FORMATION OF FIBRIN CLOT (CLOTTING CASCADE)%REACTOME DATABASE ID RELEASE 75%140877	0.026282329894827105	0.5995417495221191	0.35248785758361917	0.44712600551102594	1.6644377458760307	20	
REGULATION OF PH%GOBP%GO:0006885	0.005726049974192921	0.36668534725790947	0.40701791892395395	0.3281929334362321	1.6640075540140045	60	
ALTERNATIVE NF-KAPPAB PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALTERNATIVE NF-KAPPAB PATHWAY	0.019101984076781313	0.5461084403581457	0.35248785758361917	0.6828415700713828	1.6634422559675721	6	
DEFECTIVE CFTR CAUSES CYSTIC FIBROSIS%REACTOME%R-HSA-5678895.3	0.006105062570840532	0.37804449892193187	0.40701791892395395	0.3324323344333546	1.6632028681637843	58	
ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046631	0.01365352565091124	0.49534557619454866	0.3807304007227924	0.4149841189588603	1.662460262126326	26	
ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES%REACTOME DATABASE ID RELEASE 75%2022090	0.026551889901776156	0.6024251895461582	0.35248785758361917	0.4463582021240857	1.6615795785520922	20	
CCR1%IOB%CCR1	0.0174775757762467	0.5357600047172947	0.35248785758361917	0.4544978618056031	1.6614563322120186	19	
REGULATION OF STEM CELL DIFFERENTIATION%GOBP%GO:2000736	0.004976397205807469	0.3455486898556435	0.40701791892395395	0.30916677455854635	1.6610103276780979	79	
SYNAPTIC VESICLE MATURATION%GOBP%GO:0016188	0.014960889706799483	0.5103529676873664	0.3807304007227924	0.7805667466944506	1.659328662480232	4	
INTERLEUKIN-1 PROCESSING%REACTOME DATABASE ID RELEASE 75%448706	0.03111639044245476	0.6645998834450548	0.35248785758361917	0.6371247404293666	1.658111651181588	7	
DEFECTIVE FACTOR IX CAUSES HEMOPHILIA B%REACTOME DATABASE ID RELEASE 75%9668250	0.017339642588485835	0.5348613800867726	0.35248785758361917	0.7185498570612896	1.6577280408939576	5	
IFN-ALPHA%IOB%IFN-ALPHA	0.014585423362806446	0.5052902459502183	0.3807304007227924	0.3945315387048928	1.6574304243938436	31	
GAS HOMEOSTASIS%GOBP%GO:0033483	0.020851751585498148	0.5683465166628997	0.35248785758361917	0.6802173252001877	1.65704944100129	6	
CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0055013	0.026652466272109872	0.6024251895461582	0.35248785758361917	0.6103676212268119	1.6546759998832248	8	
ESTABLISHMENT OR MAINTENANCE OF EPITHELIAL CELL APICAL/BASAL POLARITY%GOBP%GO:0045197	0.022984372293864668	0.5817941035416639	0.35248785758361917	0.43599418066733303	1.6537329860670409	22	
LYMPHOCYTE ACTIVATION%GOBP%GO:0046649	5.973386795552624e-4	0.15329548482555894	0.47727081536286214	0.2648082861135733	1.6535075585136672	185	
AXONAL TRANSPORT OF MITOCHONDRION%GOBP%GO:0019896	0.021435007986446472	0.5739283599067634	0.35248785758361917	0.6780481781979613	1.651765271230355	6	
RAN PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0031291	0.016145873377099405	0.5257953350608987	0.35248785758361917	0.7760360210122572	1.6496972465659159	4	
NRIF SIGNALS CELL DEATH FROM THE NUCLEUS%REACTOME%R-HSA-205043.1	0.018138557995898388	0.5385115086479982	0.35248785758361917	0.4992406431615849	1.6490200387550602	14	
MONOUBIQUITINATED PROTEIN DEUBIQUITINATION%GOBP%GO:0035520	0.020467988516115164	0.5643413494831687	0.35248785758361917	0.5849908949218231	1.6488513198484291	9	
RESPONSE TO DSRNA%GOBP%GO:0043331	0.01915538882715481	0.5461084403581457	0.35248785758361917	0.4509374395863121	1.6484409001523634	19	
NEGATIVE REGULATION OF FATTY ACID OXIDATION%GOBP%GO:0046322	0.0231847785851146	0.5859777145125706	0.35248785758361917	0.6757389024158761	1.6461397395038646	6	
POSITIVE REGULATION OF BLOOD CIRCULATION%GOBP%GO:1903524	0.028837620165266385	0.6354561981199585	0.35248785758361917	0.5095908901927961	1.6451626116943976	13	
BLOOD COAGULATION, FIBRIN CLOT FORMATION%GOBP%GO:0072378	0.025031006266159776	0.5939979533134507	0.35248785758361917	0.5578623178978794	1.6428113590983238	10	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0042590	0.005437990932747987	0.35713042027231956	0.40701791892395395	0.3116921067103557	1.6426428328212401	76	
ACUTE INFLAMMATORY RESPONSE%GOBP%GO:0002526	0.028837620165266385	0.6354561981199585	0.35248785758361917	0.5084164732056315	1.6413711253177654	13	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I, TAP-INDEPENDENT%GOBP%GO:0002480	0.02989196138540791	0.6467286742801418	0.35248785758361917	0.605284461688425	1.6408958093894357	8	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I, TAP-DEPENDENT%GOBP%GO:0002479	0.005711030774465685	0.36668534725790947	0.40701791892395395	0.31460839767832827	1.640049791580933	71	
ASYMMETRIC LOCALIZATION OF PCP PROTEINS%REACTOME DATABASE ID RELEASE 75%4608870	0.00833851196308739	0.43878459954656385	0.3807304007227924	0.32857866272747827	1.638548778099833	57	
BIOCARTA_RNA_PATHWAY%MSIGDB_C2%BIOCARTA_RNA_PATHWAY	0.04921259842519685	0.8913304607282396	0.2878571172551493	0.6043416312798715	1.6383398434522882	8	
S1P4 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P4 PATHWAY	0.029397556531031026	0.6418594770865557	0.35248785758361917	0.5074265687583445	1.6381753190010344	13	
CD4-POSITIVE, ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0035710	0.02050388244583319	0.564398123892646	0.35248785758361917	0.4633450782477002	1.637908727176817	17	
GOLGI RIBBON FORMATION%GOBP%GO:0090161	0.029397556531031026	0.6418594770865557	0.35248785758361917	0.5070924674282129	1.6370967066721485	13	
NITRIC OXIDE STIMULATES GUANYLATE CYCLASE%REACTOME DATABASE ID RELEASE 75%392154	0.02194048112528963	0.578181936257435	0.35248785758361917	0.5805024406466255	1.63620019344632	9	
NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, NONSENSE-MEDIATED DECAY%GOBP%GO:0000184	0.0025715514082693984	0.3177040664982459	0.4317076958033464	0.2883970140856857	1.6344687675581246	112	
REGULATION OF ORNITHINE DECARBOXYLASE (ODC)%REACTOME DATABASE ID RELEASE 75%350562	0.011521536469209396	0.45321705978853827	0.3807304007227924	0.3469485424548992	1.633834662683881	47	
ER-PHAGOSOME PATHWAY%REACTOME DATABASE ID RELEASE 75%1236974	0.00500748445070536	0.3455486898556435	0.40701791892395395	0.3025124139813262	1.6333044457540438	81	
AMIDE BIOSYNTHETIC PROCESS%GOBP%GO:0043604	6.269915228621623e-5	0.029052348869065915	0.5384340963099162	0.2324976267911283	1.6330685370367406	397	
BIOCARTA_IL17_PATHWAY%MSIGDB_C2%BIOCARTA_IL17_PATHWAY	0.03518758220007015	0.7029337292311936	0.3217759180753611	0.6272526815845902	1.6324197030386818	7	
NERVOUS SYSTEM DEVELOPMENT%REACTOME%R-HSA-9675108.2	1.001116160409374e-4	0.042819535055868635	0.5384340963099162	0.2340446729208432	1.6320152437996696	384	
PID_ARF6_TRAFFICKING_PATHWAY%MSIGDB_C2%PID_ARF6_TRAFFICKING_PATHWAY	0.015948820590707218	0.5226763777477152	0.35248785758361917	0.39759634065663163	1.6309279154945313	28	
NUCLEAR PORE COMPLEX ASSEMBLY%GOBP%GO:0051292	0.02821410656021091	0.6266837703473744	0.35248785758361917	0.5524030754688369	1.6267348018784396	10	
FORMATION OF HIV-1 ELONGATION COMPLEX CONTAINING HIV-1 TAT%REACTOME%R-HSA-167200.3	0.01093839814901061	0.45321705978853827	0.3807304007227924	0.3611150593851599	1.626702524898623	40	
HIV TRANSCRIPTION ELONGATION%REACTOME DATABASE ID RELEASE 75%167169	0.01093839814901061	0.45321705978853827	0.3807304007227924	0.3611150593851599	1.626702524898623	40	
TAT-MEDIATED ELONGATION OF THE HIV-1 TRANSCRIPT%REACTOME DATABASE ID RELEASE 75%167246	0.01093839814901061	0.45321705978853827	0.3807304007227924	0.3611150593851599	1.626702524898623	40	
PROTEIN LOCALIZATION TO CHROMOSOME, TELOMERIC REGION%GOBP%GO:0070198	0.02038825904858225	0.5630737569360936	0.35248785758361917	0.4922759222385616	1.6260151722168108	14	
P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME%R-HSA-69610.4	0.01685529503014824	0.5348613800867726	0.35248785758361917	0.33821212884329654	1.6254998347345526	50	
P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%R-HSA-69613.2	0.01685529503014824	0.5348613800867726	0.35248785758361917	0.33821212884329654	1.6254998347345526	50	
UBIQUITIN MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A%REACTOME%R-HSA-69601.3	0.01685529503014824	0.5348613800867726	0.35248785758361917	0.33821212884329654	1.6254998347345526	50	
PURINE NUCLEOSIDE CATABOLIC PROCESS%GOBP%GO:0006152	0.024001973220350605	0.5888236725338531	0.35248785758361917	0.5761233035699959	1.623857187749517	9	
PURINE RIBONUCLEOSIDE CATABOLIC PROCESS%GOBP%GO:0046130	0.024001973220350605	0.5888236725338531	0.35248785758361917	0.5761233035699959	1.623857187749517	9	
WNT SIGNALING PATHWAY, PLANAR CELL POLARITY PATHWAY%GOBP%GO:0060071	0.005874778544951179	0.3717305057117254	0.40701791892395395	0.3134222642260712	1.6226540473310174	69	
POSITIVE REGULATION OF TOLL-LIKE RECEPTOR 3 SIGNALING PATHWAY%GOBP%GO:0034141	0.02364484276207917	0.5888236725338531	0.35248785758361917	0.7032254500057581	1.622373918926801	5	
TRANSCRIPTION INITIATION FROM RNA POLYMERASE I PROMOTER%GOBP%GO:0006361	0.02298358185706348	0.5817941035416639	0.35248785758361917	0.3910969908060721	1.6218940796813137	29	
CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:0055007	0.020950684984299122	0.5691998060282518	0.35248785758361917	0.49100309621489224	1.6218109559783496	14	
SIGNALING BY NOTCH4%REACTOME%R-HSA-9013694.2	0.00636208176458153	0.383125941931352	0.40701791892395395	0.307670015180797	1.6214460823044872	76	
MFAP5-MEDIATED OVARIAN CANCER CELL MOTILITY AND INVASIVENESS%WIKIPATHWAYS_20210210%WP3301%HOMO SAPIENS	0.05222437137330754	0.9179712738441972	0.27650059925447157	0.6229850496675535	1.6213132277198543	7	
REGULATION OF PHOSPHATIDYLINOSITOL DEPHOSPHORYLATION%GOBP%GO:0060304	0.02364484276207917	0.5888236725338531	0.35248785758361917	0.7024931044612555	1.6206843635914052	5	
NEGATIVE REGULATION OF BLOOD COAGULATION, INTRINSIC PATHWAY%GOBP%GO:2000267	0.009176090559389173	0.4406303386701238	0.3807304007227924	0.8696653798942574	1.6204710998582552	3	
REGULATION OF BLOOD COAGULATION, INTRINSIC PATHWAY%GOBP%GO:2000266	0.009176090559389173	0.4406303386701238	0.3807304007227924	0.8696653798942574	1.6204710998582552	3	
PEPTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0043043	1.803851842710216e-4	0.0640213884856364	0.5188480777437918	0.23849340183031253	1.6202984515045313	318	
INTERLEUKIN-23 SIGNALING%REACTOME%R-HSA-9020933.1	0.0290173581138169	0.6377319508518837	0.35248785758361917	0.6643066620487859	1.6182901290810425	6	
INTERLEUKIN-23-MEDIATED SIGNALING PATHWAY%GOBP%GO:0038155	0.0290173581138169	0.6377319508518837	0.35248785758361917	0.6643066620487859	1.6182901290810425	6	
UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D%REACTOME DATABASE ID RELEASE 75%75815	0.010068335067806388	0.4490732208093891	0.3807304007227924	0.3395124656772426	1.6180649610913658	49	
BIOCARTA_INTRINSIC_PATHWAY%MSIGDB_C2%BIOCARTA_INTRINSIC_PATHWAY	0.024791245669740624	0.5934360428139963	0.35248785758361917	0.7012861187669712	1.6178997912883004	5	
PID_IL23_PATHWAY%MSIGDB_C2%PID_IL23_PATHWAY	0.02431829777473227	0.591331669359051	0.35248785758361917	0.45021819737064506	1.617581703841421	18	
SPERMINE AND SPERMIDINE DEGRADATION I%HUMANCYC%PWY-6117	0.020293332717876877	0.5613815639583817	0.35248785758361917	0.7607259011817705	1.6171509963338675	4	
PROTEIN UFMYLATION%GOBP%GO:0071569	0.029600616732528694	0.6443274654493097	0.35248785758361917	0.6637167003117826	1.6168529475652298	6	
POSITIVE REGULATION OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE%GOBP%GO:1903078	0.027239787360798965	0.6115570564811407	0.35248785758361917	0.37493076651784063	1.6161292399875165	34	
NEUREXINS AND NEUROLIGINS%REACTOME%R-HSA-6794361.4	0.03657079595402469	0.7193837822041107	0.3217759180753611	0.43413892101282636	1.6160929987996904	20	
CELL CYCLE%PANTHER PATHWAY%P00013	0.022356750778503364	0.5802906808414143	0.35248785758361917	0.48883594577882816	1.6146527356991771	14	
REGULATION OF RNA STABILITY%GOBP%GO:0043487	0.0019223372212471312	0.2673036597315847	0.45505986738722953	0.2641129530505224	1.613057449440246	161	
AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME DATABASE ID RELEASE 75%349425	0.018248264118042482	0.5395229881867234	0.35248785758361917	0.33552949051626546	1.6126066597554198	50	
MEMBRANE RAFT DISTRIBUTION%GOBP%GO:0031580	0.022367068824551542	0.5802906808414143	0.35248785758361917	0.7579421329108647	1.6112332621987937	4	
ACTIVATION OF MAPKK ACTIVITY%GOBP%GO:0000186	0.020107046171730356	0.5599426330394558	0.35248785758361917	0.39793032096055025	1.6109684760179634	27	
BIOCARTA_AMI_PATHWAY%MSIGDB_C2%BIOCARTA_AMI_PATHWAY	0.010497421187241196	0.45042157077868294	0.3807304007227924	0.8635984658996165	1.6091664543923905	3	
MITOTIC G2 DNA DAMAGE CHECKPOINT%GOBP%GO:0007095	0.026309247686001513	0.5995417495221191	0.35248785758361917	0.44761381381210863	1.6082244561364694	18	
INTERLEUKIN-1 FAMILY SIGNALING%REACTOME%R-HSA-446652.7	0.00371771295403625	0.33320485115799364	0.4317076958033464	0.28270151093298423	1.607842168560324	119	
POSITIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031112	0.021591397638151086	0.5753235742487056	0.35248785758361917	0.40773557975562175	1.6073885161821584	24	
MATURATION OF LSU-RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000463	0.03163730504766265	0.6705741874206615	0.3217759180753611	0.4976983528249066	1.606768758483191	13	
RIBOSOME BIOGENESIS%GOBP%GO:0042254	4.2946761849270903e-4	0.12600727417219043	0.49849310876659025	0.2421319142095258	1.6040705427238597	270	
REGULATION OF MRNA STABILITY%GOBP%GO:0043488	0.002110318295252514	0.2775327296124105	0.4317076958033464	0.26507203384628464	1.6037977803510144	153	
CGMP EFFECTS%REACTOME%R-HSA-418457.1	0.05222437137330754	0.9179712738441972	0.27650059925447157	0.6155841503094133	1.6020524508636853	7	
CELLULAR RESPONSE TO INTERLEUKIN-1%GOBP%GO:0071347	0.0027535990885712686	0.3177040664982459	0.4317076958033464	0.28185982952986866	1.6007639442217474	114	
ABC TRANSPORTER DISORDERS%REACTOME DATABASE ID RELEASE 75%5619084	0.013939574357811327	0.49534557619454866	0.3807304007227924	0.3124340780278957	1.6006809918543716	64	
RRNA PROCESSING%GOBP%GO:0006364	8.320473364878624e-4	0.17992158825682372	0.47727081536286214	0.250609497368264	1.6005987520340166	214	
BIOCARTA_HSP27_PATHWAY%MSIGDB_C2%BIOCARTA_HSP27_PATHWAY	0.04873294346978557	0.8913304607282396	0.2878571172551493	0.6570219352530426	1.6005441058359262	6	
THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME DATABASE ID RELEASE 75%8852276	0.012270420467103431	0.47161954795334643	0.3807304007227924	0.32080334825945434	1.599775012587587	57	
PURINE NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009144	8.547401139484814e-4	0.17992158825682372	0.47727081536286214	0.26410710682006083	1.5991465335453163	154	
HEME BIOSYNTHESIS%PANTHER PATHWAY%P02746	0.023966228974379274	0.5888236725338531	0.35248785758361917	0.5131539877958837	1.5990226048146765	12	
PURINE NUCLEOSIDE METABOLIC PROCESS%GOBP%GO:0042278	0.016170074149405973	0.5257953350608987	0.35248785758361917	0.35982337392062663	1.5965388977599129	38	
INTRACELLULAR DISTRIBUTION OF MITOCHONDRIA%GOBP%GO:0048312	0.025033305028436897	0.5939979533134507	0.35248785758361917	0.7508546652213791	1.5961667245434696	4	
BIOCARTA_EXTRINSIC_PATHWAY%MSIGDB_C2%BIOCARTA_EXTRINSIC_PATHWAY	0.025033305028436897	0.5939979533134507	0.35248785758361917	0.7508167355750129	1.5960860937074268	4	
SIGNALING BY HEDGEHOG%REACTOME DATABASE ID RELEASE 75%5358351	0.004655272778998025	0.33320485115799364	0.40701791892395395	0.28455708459797263	1.5960734602875528	103	
HALLMARK_PEROXISOME%MSIGDB_C2%HALLMARK_PEROXISOME	0.010138021486924442	0.4490732208093891	0.3807304007227924	0.30859700025434944	1.5943376181820275	66	
G1 S DNA DAMAGE CHECKPOINTS%REACTOME DATABASE ID RELEASE 75%69615	0.012677170664692526	0.47740032853965925	0.3807304007227924	0.3094660193931973	1.5937808962442317	65	
POSITIVE REGULATION OF MICROTUBULE POLYMERIZATION%GOBP%GO:0031116	0.022200729603098202	0.5802906808414143	0.35248785758361917	0.41592919018995306	1.5935383056678725	23	
FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.2	0.019919829726928396	0.5575212746223029	0.35248785758361917	0.33138194388351266	1.5926729087419629	50	
TCA CYCLE NUTRIENT UTILIZATION AND INVASIVENESS OF OVARIAN CANCER%WIKIPATHWAYS_20210210%WP2868%HOMO SAPIENS	0.026218300033528104	0.5995417495221191	0.35248785758361917	0.74874919142307506	1.591690908687334	4	
POSITIVE REGULATION OF HELICASE ACTIVITY%GOBP%GO:0051096	0.05609284332688588	0.9308178206330074	0.26635065708852557	0.6109401567838151	1.5899664976991341	7	
DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS	0.014851850738497633	0.5076715618214733	0.3807304007227924	0.3439042873755097	1.5890224810460705	43	
MITOCHONDRIAL PROTEIN IMPORT%REACTOME DATABASE ID RELEASE 75%1268020	0.011643254630084265	0.45321705978853827	0.3807304007227924	0.31310952941464115	1.5875315069237057	60	
PORE COMPLEX ASSEMBLY%GOBP%GO:0046931	0.028584620802179793	0.6332271707850745	0.35248785758361917	0.4415243598595613	1.5863457551920113	18	
POSITIVE REGULATION OF METALLOPEPTIDASE ACTIVITY%GOBP%GO:1905050	0.012846459671312236	0.47740032853965925	0.3807304007227924	0.8509254627313657	1.5855525037197082	3	
CELLULAR RESPONSES TO STRESS%REACTOME%R-HSA-2262752.6	1.1512224803654263e-4	0.046837907792623604	0.5384340963099162	0.22244540398687107	1.5853495115701353	473	
DISORDERS OF TRANSMEMBRANE TRANSPORTERS%REACTOME DATABASE ID RELEASE 75%5619115	0.004517341331843839	0.33320485115799364	0.40701791892395395	0.27536082343299995	1.5851910472751412	121	
NEGATIVE REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0034122	0.04090503744255841	0.7816001484299162	0.3217759180753611	0.42577272144235434	1.5849496115151365	20	
'DE NOVO' POSTTRANSLATIONAL PROTEIN FOLDING%GOBP%GO:0051084	0.023762817743159085	0.5888236725338531	0.35248785758361917	0.3914732869879121	1.584828024711343	27	
POSITIVE REGULATION OF TRANSLATIONAL ELONGATION%GOBP%GO:0045901	0.013140089875069795	0.48308914943011916	0.3807304007227924	0.8502584625646157	1.5843096642106196	3	
BIOCARTA_PTEN_PATHWAY%MSIGDB_C2%BIOCARTA_PTEN_PATHWAY	0.048417132216014895	0.8904588561139409	0.28201335001172506	0.4904528369373147	1.5833773437814993	13	
PARKIN-UBIQUITIN PROTEASOMAL SYSTEM PATHWAY%WIKIPATHWAYS_20210210%WP2359%HOMO SAPIENS	0.02371823459542333	0.5888236725338531	0.35248785758361917	0.35895639075429053	1.5832012475156156	37	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ORGANELLE%GOBP%GO:0072594	3.5026214167337914e-4	0.11024005255195543	0.49849310876659025	0.2329850554369196	1.5828753401602795	318	
NEUTROPHIL AGGREGATION%GOBP%GO:0070488	2.6618568537677774e-8	2.2201217088850148e-4	0.7337619883564803	1	1.5817819772509119	2	
SEQUESTERING OF ZINC ION%GOBP%GO:0032119	2.6618568537677774e-8	2.2201217088850148e-4	0.7337619883564803	1	1.5817819772509119	2	
NEGATIVE REGULATION OF G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0010972	0.008173154716020307	0.4341923369997922	0.3807304007227924	0.29284140922438534	1.5810894147854464	81	
HISTONE DEUBIQUITINATION%GOBP%GO:0016578	0.029507453938623668	0.6434167832028516	0.35248785758361917	0.4320256509102275	1.5793072172687777	19	
