pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
POSITIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031112	0.026717557251908396	0.5826511799410029	0.40773557975562175	1.5814455231989628	13	24	
CELL-CELL ADHESION VIA PLASMA-MEMBRANE ADHESION MOLECULES%GOBP%GO:0098742	0.018115942028985508	0.4813098915023363	0.32648995612021786	1.5806458356404236	9	49	
CYCLIN A:CDK2-ASSOCIATED EVENTS AT S PHASE ENTRY%REACTOME DATABASE ID RELEASE 75%69656	0.01125703564727955	0.4031954887218045	0.2907175000304855	1.579876729244602	5	83	
TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GOBP%GO:0006418	0.020072992700729927	0.5046138169192157	0.3450337715355256	1.5780757415280566	10	41	
NEGATIVE REGULATION OF G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0010972	0.015151515151515152	0.44377510040160645	0.29284140922438534	1.5750251834104336	7	81	
RIBONUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009199	0.005366726296958855	0.29078947368421054	0.2584375482191402	1.5729832800649397	2	155	
AUTOPHAGY%REACTOME%R-HSA-9612973.2	0.007220216606498195	0.32028985507246377	0.2722812485082694	1.5714891830476254	3	116	
PHOSPHOLIPID DEPHOSPHORYLATION%GOBP%GO:0046839	0.040740740740740744	0.7104598953213422	0.38920460807204044	1.570795621824615	21	26	
TRNA AMINOACYLATION%REACTOME DATABASE ID RELEASE 75%379724	0.029574861367837338	0.6041721679429627	0.34758156330667334	1.570282404058402	15	40	
REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042129	0.014925373134328358	0.44377510040160645	0.28886507849922505	1.5679602651926365	7	82	
PH REDUCTION%GOBP%GO:0045851	0.027422303473491772	0.5858395989974937	0.3495217224700248	1.5674218239016278	14	38	
NEGATIVE REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0034122	0.03007518796992481	0.6056680161943321	0.42577272144235434	1.5668593249109903	15	20	
NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009141	0.005366726296958855	0.29078947368421054	0.2536033183136758	1.5666593829287006	2	167	
PORE COMPLEX ASSEMBLY%GOBP%GO:0046931	0.04789272030651341	0.7609621115368242	0.4415243598595613	1.566360740850338	24	18	
REGULATION OF HEMATOPOIETIC STEM CELL DIFFERENTIATION%GOBP%GO:1902036	0.014842300556586271	0.44377510040160645	0.3093881692839675	1.5656555359816784	7	62	
HISTONE DEUBIQUITINATION%GOBP%GO:0016578	0.04081632653061224	0.7104598953213422	0.4320256509102275	1.564543079366187	21	19	
NEGATIVE REGULATION OF CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:1902750	0.013307984790874524	0.43013497800920075	0.2830666216995724	1.5635620866944444	6	92	
REGULATION OF APOPTOSIS%REACTOME DATABASE ID RELEASE 75%169911	0.016822429906542057	0.45609756097560983	0.32254421059022864	1.562954007418957	8	51	
REGULATION OF RUNX2 EXPRESSION AND ACTIVITY%REACTOME%R-HSA-8939902.1	0.0149812734082397	0.44377510040160645	0.3096695342722348	1.5623882664714803	7	61	
PHOSPHATIDYLINOSITOL DEPHOSPHORYLATION%GOBP%GO:0046856	0.03007518796992481	0.6056680161943321	0.4238106863523871	1.5596389633854717	15	20	
MITOCHONDRIAL PROTEIN IMPORT%REACTOME DATABASE ID RELEASE 75%1268020	0.019083969465648856	0.48834873443149857	0.31310952941464115	1.557576285130396	9	60	
DEGRADATION OF AXIN%REACTOME DATABASE ID RELEASE 75%4641257	0.016885553470919325	0.45609756097560983	0.32059756695130703	1.5570405460822416	8	52	
LONG-CHAIN FATTY-ACYL-COA METABOLIC PROCESS%GOBP%GO:0035336	0.03612167300380228	0.6677702438953866	0.4141477260906701	1.5528993590399793	18	21	
POSITIVE REGULATION OF NF-KAPPAB TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0051092	0.008944543828264758	0.3624031007751938	0.2666862512882294	1.5510357865713018	4	122	
DEGRADATION OF DVL%REACTOME%R-HSA-4641258.2	0.02071563088512241	0.5086838250680059	0.31670334209775736	1.5510035341999335	10	54	
POSITIVE REGULATION OF STEM CELL PROLIFERATION%GOBP%GO:2000648	0.05182341650671785	0.7657657657657657	0.44461879573915414	1.5498267558313112	26	17	
REGULATION OF CELLULAR PH%GOBP%GO:0030641	0.024344569288389514	0.5454529764062204	0.3120418602428041	1.5497985614973935	12	58	
T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050852	0.005405405405405406	0.29078947368421054	0.26057112193598697	1.549411279343996	2	138	
GTP METABOLIC PROCESS%GOBP%GO:0046039	0.05747126436781609	0.7935869422140319	0.43563850090800227	1.5454799486991708	29	18	
FORMATION OF HIV ELONGATION COMPLEX IN THE ABSENCE OF HIV TAT%REACTOME%R-HSA-167152.3	0.021778584392014518	0.5268033697212666	0.33578099294216684	1.5450515707371664	11	42	
FC EPSILON RECEPTOR (FCERI) SIGNALING%REACTOME DATABASE ID RELEASE 75%2454202	0.008928571428571428	0.3624031007751938	0.2524599832031814	1.5448892123318172	4	157	
REGULATION OF PTEN STABILITY AND ACTIVITY%REACTOME%R-HSA-8948751.1	0.022263450834879406	0.5306122448979591	0.3010431971026416	1.5417265497497465	11	65	
RNA POLYMERASE I TRANSCRIPTION TERMINATION%REACTOME%R-HSA-73863.4	0.0446927374301676	0.737091052424123	0.37881947175371433	1.5417041465380594	23	27	
BLOOD COAGULATION%PANTHER PATHWAY%P00011	0.039923954372623575	0.7084316283200578	0.4110725197687713	1.5413684833998538	20	21	
G2 DNA DAMAGE CHECKPOINT%GOBP%GO:0031572	0.041666666666666664	0.7133215962441315	0.3770397192553099	1.540865415024492	21	28	
RESPONSE TO INTERLEUKIN-1%GOBP%GO:0070555	0.007285974499089253	0.32028985507246377	0.26266738018331787	1.5403890794149158	3	127	
ELASTIC FIBRE FORMATION%REACTOME DATABASE ID RELEASE 75%1566948	0.053742802303262956	0.7786675208199872	0.4413309156633053	1.5383660516047974	27	17	
HEME BIOSYNTHETIC PROCESS%GOBP%GO:0006783	0.04823747680890538	0.7619080063500283	0.4245071932348423	1.5373156429888601	25	19	
REGULATION OF RECEPTOR INTERNALIZATION%GOBP%GO:0002090	0.028037383177570093	0.5883539320404014	0.3695315360258219	1.5357440279932737	14	29	
ESTABLISHMENT OR MAINTENANCE OF BIPOLAR CELL POLARITY%GOBP%GO:0061245	0.030534351145038167	0.6056680161943321	0.39513338459475117	1.5325665778501578	15	24	
ESTABLISHMENT OR MAINTENANCE OF APICAL/BASAL CELL POLARITY%GOBP%GO:0035088	0.030534351145038167	0.6056680161943321	0.39513338459475117	1.5325665778501578	15	24	
MACROAUTOPHAGY%REACTOME%R-HSA-1632852.8	0.013108614232209739	0.4293535853055457	0.27160624505508457	1.531929379535007	6	103	
HOMOLOGOUS RECOMBINATION%GOBP%GO:0035825	0.03962264150943396	0.7056603773584905	0.3667988448116474	1.5313081912817053	20	30	
RECIPROCAL MEIOTIC RECOMBINATION%GOBP%GO:0007131	0.03962264150943396	0.7056603773584905	0.3667988448116474	1.5313081912817053	20	30	
HOST INTERACTIONS OF HIV FACTORS%REACTOME%R-HSA-162909.1	0.012522361359570662	0.4293535853055457	0.2617322922602203	1.522223773576505	6	122	
TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.3	0.029574861367837338	0.6041721679429627	0.3052738481046254	1.521938185521722	15	57	
CYCLIN E ASSOCIATED EVENTS DURING G1 S TRANSITION%REACTOME%R-HSA-69202.3	0.022727272727272728	0.533816425120773	0.28268723988451977	1.5204117581122103	11	81	
CANCER IMMUNOTHERAPY BY PD-1 BLOCKADE%WIKIPATHWAYS_20210210%WP4585%HOMO SAPIENS	0.06704980842911877	0.83372825341398	0.4284008840453468	1.519803632867841	34	18	
A6B1 AND A6B4 INTEGRIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%A6B1 AND A6B4 INTEGRIN SIGNALING	0.04339622641509434	0.7275601821730644	0.3640181663599071	1.5196994423701404	22	30	
CHAPERONE COFACTOR-DEPENDENT PROTEIN REFOLDING%GOBP%GO:0051085	0.04896421845574388	0.7619080063500283	0.3982090130090356	1.5178732024839208	25	22	
MAPK6 MAPK4 SIGNALING%REACTOME%R-HSA-5687128.3	0.02040816326530612	0.5046138169192157	0.2828177152257	1.5128024248168093	10	79	
MACROAUTOPHAGY%GOBP%GO:0016236	0.0071174377224199285	0.32028985507246377	0.24345339752463246	1.5116861152890975	3	169	
TRIGLYCERIDE METABOLISM%REACTOME DATABASE ID RELEASE 75%8979227	0.06896551724137931	0.83372825341398	0.4254627506309987	1.5093802513967047	35	18	
PROTEIN K63-LINKED DEUBIQUITINATION%GOBP%GO:0070536	0.04924242424242424	0.7619080063500283	0.36910010295118467	1.508418222999858	25	28	
VACUOLAR ACIDIFICATION%GOBP%GO:0007035	0.059369202226345084	0.8040475243022	0.4164483678372839	1.5081313122043196	31	19	
PURINE-CONTAINING COMPOUND CATABOLIC PROCESS%GOBP%GO:0072523	0.041353383458646614	0.7104598953213422	0.35593348525447016	1.506047171733574	21	31	
SCF-DEPENDENT PROTEASOMAL UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:0031146	0.023985239852398525	0.5454529764062204	0.2838549385969177	1.5058894135012342	12	77	
POSITIVE REGULATION OF WOUND HEALING%GOBP%GO:0090303	0.048417132216014895	0.7619080063500283	0.34874907624125295	1.5055070566634594	25	33	
PID_S1P_S1P3_PATHWAY%MSIGDB_C2%PID_S1P_S1P3_PATHWAY	0.059369202226345084	0.8040475243022	0.4154544718620241	1.504532004926091	31	19	
PROTEIN-LIPID COMPLEX SUBUNIT ORGANIZATION%GOBP%GO:0071825	0.05084745762711865	0.7657657657657657	0.393495522875853	1.4999065565025351	26	22	
DOWNSTREAM SIGNALING EVENTS OF B CELL RECEPTOR (BCR)%REACTOME DATABASE ID RELEASE 75%1168372	0.020446096654275093	0.5046138169192157	0.2815913318394595	1.4983775899260623	10	78	
INNATE IMMUNE RESPONSE-ACTIVATING SIGNAL TRANSDUCTION%GOBP%GO:0002758	0.009107468123861567	0.36383500957854403	0.23830523190046715	1.4970034504252718	4	186	
REGULATION OF MRNA STABILITY BY PROTEINS THAT BIND AU-RICH ELEMENTS%REACTOME DATABASE ID RELEASE 75%450531	0.024344569288389514	0.5454529764062204	0.27518898585293966	1.4962577837643738	12	84	
TRANSCRIPTIONAL REGULATION BY RUNX2%REACTOME DATABASE ID RELEASE 75%8878166	0.024344569288389514	0.5454529764062204	0.27323902513823217	1.4950032775305468	12	87	
RRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-6790901.4	0.03512014787430684	0.6644130699022562	0.2996376491033552	1.493839000037964	18	57	
'DE NOVO' PROTEIN FOLDING%GOBP%GO:0006458	0.041353383458646614	0.7104598953213422	0.35231876155981745	1.4907523354159458	21	31	
PCP CE PATHWAY%REACTOME%R-HSA-4086400.2	0.020446096654275093	0.5046138169192157	0.2800975764400254	1.4904291577043662	10	78	
POSITIVE REGULATION OF TELOMERASE ACTIVITY%GOBP%GO:0051973	0.052830188679245285	0.7733368962182521	0.3560147681665721	1.4862869347112455	27	30	
CELLULAR RESPONSE TO DSRNA%GOBP%GO:0071359	0.07969639468690702	0.8700459614225438	0.44316597622605747	1.4859886856719215	41	15	
EXECUTION PHASE OF APOPTOSIS%GOBP%GO:0097194	0.051756007393715345	0.7657657657657657	0.34144165493734097	1.4842623907968047	27	34	
VESICLE-MEDIATED TRANSPORT BETWEEN ENDOSOMAL COMPARTMENTS%GOBP%GO:0098927	0.057034220532319393	0.7935869422140319	0.39543781141591694	1.4827441639834311	29	21	
POSITIVE REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0034123	0.057034220532319393	0.7935869422140319	0.3954106532188296	1.4826423308833254	29	21	
PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006612	0.010714285714285714	0.40181818181818185	0.24226179127150815	1.4824829786759604	5	157	
TNFR2 NON-CANONICAL NF-KB PATHWAY%REACTOME DATABASE ID RELEASE 75%5668541	0.027829313543599257	0.5883539320404014	0.2770730177245789	1.4820738252925552	14	79	
INTRACELLULAR PH REDUCTION%GOBP%GO:0051452	0.05762081784386617	0.7935869422140319	0.3312430541158825	1.4776364359642233	30	37	
GLYCOSYL COMPOUND CATABOLIC PROCESS%GOBP%GO:1901658	0.054003724394785846	0.7791279169360499	0.34541398494356357	1.4774724048351409	28	32	
TRANSITION METAL ION TRANSPORT%GOBP%GO:0000041	0.029574861367837338	0.6041721679429627	0.2888710740601821	1.4757246801922608	15	64	
DNA DUPLEX UNWINDING%GOBP%GO:0032508	0.03460837887067395	0.657288820582878	0.309571811578678	1.475438904586115	18	47	
FORMATION OF THE HIV-1 EARLY ELONGATION COMPLEX%REACTOME DATABASE ID RELEASE 75%167158	0.046992481203007516	0.7568064753495217	0.3486394485751812	1.4751842050095796	24	31	
FORMATION OF THE EARLY ELONGATION COMPLEX%REACTOME DATABASE ID RELEASE 75%113418	0.046992481203007516	0.7568064753495217	0.3486394485751812	1.4751842050095796	24	31	
REGULATION OF ORGANIC ACID TRANSPORT%GOBP%GO:0032890	0.054613935969868174	0.7814207650273224	0.38700797984730306	1.475177664409945	28	22	
HYPOXIC AND OXYGEN HOMEOSTASIS REGULATION OF HIF-1-ALPHA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HYPOXIC AND OXYGEN HOMEOSTASIS REGULATION OF HIF-1-ALPHA	0.0690978886756238	0.83372825341398	0.4227918090562326	1.4737434946544457	35	17	
RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME%R-HSA-72702.3	0.038817005545286505	0.7056603773584905	0.2954554807375059	1.4729888624523637	20	57	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE%MSIGDB_C2%HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.028409090909090908	0.5902777777777778	0.273807651593739	1.472653569769455	14	81	
PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:0006626	0.041121495327102804	0.7104598953213422	0.3035047063121329	1.4706941914505793	21	51	
REGULATION OF HEMATOPOIETIC PROGENITOR CELL DIFFERENTIATION%GOBP%GO:1901532	0.022429906542056073	0.5319717346706178	0.27976326341846824	1.4704526283121833	11	73	
FC-EPSILON RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038095	0.014414414414414415	0.44377510040160645	0.24687287186137113	1.467958572631168	7	138	
S1P3 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P3 PATHWAY	0.057034220532319393	0.7935869422140319	0.3913119258851157	1.4672736335600651	29	21	
PURINE RIBONUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009167	0.01090909090909091	0.40181818181818185	0.24050150445402863	1.4670562815535206	5	158	
PURINE NUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009126	0.01090909090909091	0.40181818181818185	0.24050150445402863	1.4670562815535206	5	158	
HEDGEHOG 'OFF' STATE%REACTOME%R-HSA-5610787.1	0.0300187617260788	0.6056680161943321	0.2698533989316814	1.4664927472030989	15	83	
TERMINATION OF RNA POLYMERASE I TRANSCRIPTION%GOBP%GO:0006363	0.06666666666666667	0.83372825341398	0.36320304397771297	1.465855592357128	35	26	
ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME DATABASE ID RELEASE 75%72662	0.03932584269662921	0.7056603773584905	0.2948590797093523	1.4644579327351244	20	58	
REGULATION OF MITOCHONDRIAL FISSION%GOBP%GO:0090140	0.07854406130268199	0.8700459614225438	0.412720776684105	1.4641765671476625	40	18	
MULTI-ORGANISM LOCALIZATION%GOBP%GO:1902579	0.02702702702702703	0.5826511799410029	0.2820261251732137	1.4588918617348912	14	67	
MULTI-ORGANISM TRANSPORT%GOBP%GO:0044766	0.02702702702702703	0.5826511799410029	0.2820261251732137	1.4588918617348912	14	67	
COPI-INDEPENDENT GOLGI-TO-ER RETROGRADE TRAFFIC%REACTOME DATABASE ID RELEASE 75%6811436	0.0595903165735568	0.8048003310573143	0.3410642868573693	1.4588670235482009	31	32	
LEUKOCYTE PROLIFERATION%GOBP%GO:0070661	0.05451127819548872	0.7814207650273224	0.34472041771250095	1.4586017658989225	28	31	
COMMON PATHWAYS UNDERLYING DRUG ADDICTION%WIKIPATHWAYS_20210210%WP2636%HOMO SAPIENS	0.08522727272727272	0.8706060606060606	0.42739193121604946	1.4582470454198413	44	16	
PURINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0072522	0.02022058823529412	0.5046138169192157	0.24687275601390338	1.4552012353719415	10	133	
PROTEIN TARGETING TO VACUOLE%GOBP%GO:0006623	0.066543438077634	0.83372825341398	0.33462069235354147	1.4546113564670193	35	34	
S1P2 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P2 PATHWAY	0.06578947368421052	0.83372825341398	0.3950174389788542	1.4536787506483646	34	20	
PID_A6B1_A6B4_INTEGRIN_PATHWAY%MSIGDB_C2%PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.062146892655367235	0.8278306632613576	0.38126318576416246	1.4532799456046968	32	22	
REGULATION OF ESTABLISHMENT OF PLANAR POLARITY%GOBP%GO:0090175	0.03207547169811321	0.6238037735849057	0.27619302430050896	1.4529276326365974	16	74	
CELLULAR RESPONSE TO TUMOR NECROSIS FACTOR%GOBP%GO:0071356	0.02197802197802198	0.5283251231527094	0.24678303729616685	1.4514863199435988	11	130	
REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE SIGNALING%GOBP%GO:0014066	0.034026465028355386	0.6504619758351101	0.27825009406480106	1.4498278808550802	17	72	
MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS SYSTEM%WIKIPATHWAYS_20210210%WP4324%HOMO SAPIENS	0.047619047619047616	0.760741083176274	0.30236381812965685	1.4496579290537448	25	48	
PID_IL2_PI3K_PATHWAY%MSIGDB_C2%PID_IL2_PI3K_PATHWAY	0.07102803738317758	0.8425369685767098	0.3485133602422512	1.448394140927949	37	29	
REGULATION OF MRNA CATABOLIC PROCESS%GOBP%GO:0061013	0.017793594306049824	0.47534316217590245	0.23296267200108323	1.4465455821336555	9	169	
PRE-REPLICATIVE COMPLEX ASSEMBLY%GOBP%GO:0036388	0.04307116104868914	0.7246089447014762	0.2866287683223696	1.4461397551182835	22	61	
POSITIVE REGULATION OF MACROAUTOPHAGY%GOBP%GO:0016239	0.04007285974499089	0.7084881602914389	0.3033932459035097	1.4459914683832005	21	47	
POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE SIGNALING%GOBP%GO:0014068	0.04945054945054945	0.7619080063500283	0.3014888706709714	1.4454630669540578	26	48	
KERATAN SULFATE METABOLIC PROCESS%GOBP%GO:0042339	0.07977736549165121	0.8700459614225438	0.39895700905071985	1.444787887385509	42	19	
PLASMA LIPOPROTEIN PARTICLE ORGANIZATION%GOBP%GO:0071827	0.06766917293233082	0.83372825341398	0.392249041948033	1.4434909474276612	35	20	
INTERACTIONS BETWEEN IMMUNE CELLS AND MICRORNAS IN TUMOR MICROENVIRONMENT%WIKIPATHWAYS_20210210%WP4559%HOMO SAPIENS	0.08901515151515152	0.8716313121206057	0.42257086807485594	1.4417977384302947	46	16	
AUTOPHAGY%GOBP%GO:0006914	0.01289134438305709	0.4293535853055457	0.22623220873617012	1.438038765682231	6	199	
PROCESS UTILIZING AUTOPHAGIC MECHANISM%GOBP%GO:0061919	0.01289134438305709	0.4293535853055457	0.22623220873617012	1.438038765682231	6	199	
FATTY-ACYL-COA METABOLIC PROCESS%GOBP%GO:0035337	0.06839186691312385	0.83372825341398	0.33048830864218487	1.4366476966779598	36	34	
IL2 SIGNALING EVENTS MEDIATED BY PI3K%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2 SIGNALING EVENTS MEDIATED BY PI3K	0.0633147113594041	0.8299396700139974	0.3327106276821276	1.4362710381944277	33	33	
REGULATION OF INTRACELLULAR PH%GOBP%GO:0051453	0.041044776119402986	0.7104598953213422	0.29142985278181327	1.4348972751243683	21	55	
POSITIVE REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903036	0.06545454545454546	0.83372825341398	0.32563542775062215	1.4342794686707856	35	35	
ELECTRON TRANSPORT CHAIN (OXPHOS SYSTEM IN MITOCHONDRIA)%WIKIPATHWAYS_20210210%WP111%HOMO SAPIENS	0.04299065420560748	0.7246089447014762	0.2673872502941338	1.433260363486345	22	80	
NEGATIVE REGULATION OF CELL-CELL ADHESION%GOBP%GO:0022408	0.03377110694183865	0.6489925768822905	0.25542969987420694	1.4323072864030826	17	98	
REGULATION OF RAS BY GAPS%REACTOME DATABASE ID RELEASE 75%5658442	0.04868913857677903	0.7619080063500283	0.28669061923031847	1.4315045859102666	25	59	
NEGATIVE REGULATION OF SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0062014	0.05166051660516605	0.7657657657657657	0.29561193259894525	1.4308555381860046	27	50	
PID_S1P_S1P2_PATHWAY%MSIGDB_C2%PID_S1P_S1P2_PATHWAY	0.0928030303030303	0.8716313121206057	0.41900571160770644	1.4296335432151723	48	16	
RNA-DEPENDENT DNA BIOSYNTHETIC PROCESS%GOBP%GO:0006278	0.07407407407407407	0.8479246599232647	0.354191255262769	1.4294848044356696	39	26	
REGULATION OF STEM CELL PROLIFERATION%GOBP%GO:0072091	0.08061420345489444	0.8703296703296703	0.3720872093770946	1.4294183038186137	41	23	
NEGATIVE REGULATION OF PROTEASOMAL UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:0032435	0.07196969696969698	0.8425369685767098	0.34955359757571175	1.428536628092182	37	28	
CELLULAR MONOVALENT INORGANIC CATION HOMEOSTASIS%GOBP%GO:0030004	0.04562043795620438	0.7493465180508977	0.2768888492029827	1.4258863581893049	24	66	
GLYCOLYSIS%REACTOME%R-HSA-70171.6	0.04961832061068702	0.7619080063500283	0.28662842881822476	1.425844956575048	25	60	
RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.3	0.04868913857677903	0.7619080063500283	0.2605144349690781	1.4253818023459741	25	87	
TRNA CHARGING%HUMANCYC%TRNA-CHARGING-PWY	0.07427536231884058	0.8479246599232647	0.3202378093721608	1.4253530294693932	40	36	
APOPTOSIS%REACTOME%R-HSA-109581.3	0.026455026455026454	0.582010582010582	0.23411356577056266	1.4242083564639254	14	151	
MITOTIC G2/M TRANSITION CHECKPOINT%GOBP%GO:0044818	0.08007448789571694	0.8700459614225438	0.34991975582870394	1.4240892529078626	42	27	
POSITIVE REGULATION OF HORMONE SECRETION%GOBP%GO:0046887	0.07208872458410351	0.8425369685767098	0.32747097693240174	1.423531218613174	38	34	
MITOCHONDRIAL FUSION%GOBP%GO:0008053	0.08620689655172414	0.8706060606060606	0.4009408974070652	1.422386029390288	44	18	
REGULATION OF CELLULAR RESPIRATION%GOBP%GO:0043457	0.08637236084452975	0.8706060606060606	0.40762362146900183	1.4208710943298535	44	17	
CDT1 ASSOCIATION WITH THE CDC6:ORC:ORIGIN COMPLEX%REACTOME DATABASE ID RELEASE 75%68827	0.04887218045112782	0.7619080063500283	0.287239600892106	1.4191874108999574	25	56	
PYRIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019363	0.06469500924214418	0.8299396700139974	0.31389933194732744	1.4181149106797637	34	40	
NICOTINAMIDE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019359	0.06469500924214418	0.8299396700139974	0.31389933194732744	1.4181149106797637	34	40	
ERYTHROCYTE HOMEOSTASIS%GOBP%GO:0034101	0.051001821493624776	0.7657657657657657	0.29740762405961696	1.4174636147275865	27	47	
REGULATION OF DNA-TEMPLATED TRANSCRIPTION IN RESPONSE TO STRESS%GOBP%GO:0043620	0.04046242774566474	0.7104598953213422	0.2546793786993784	1.4168334638828846	20	97	
FC RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038093	0.022058823529411766	0.5283251231527094	0.223609548563879	1.4139149077788291	11	194	
